,kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_srad,koi_teq
2272,10002866,K00723.01,Kepler-222 b,CONFIRMED,3.936993144,1.887,1266.0,3.36,5431.0,0.843,1004.0
2273,10002866,K00723.02,Kepler-222 d,CONFIRMED,28.08185982,4.5288,1840.3,3.63,5431.0,0.843,522.0
2274,6678383,K00111.02,Kepler-104 c,CONFIRMED,23.66834635,5.8297,449.4,2.32,5979.0,1.005,668.0
2275,10002866,K00723.03,Kepler-222 c,CONFIRMED,10.08881066,1.7726,1995.9,4.71,5431.0,0.843,734.0
2276,3541946,K00624.03,Kepler-198 d,CONFIRMED,1.311842968,1.7876,245.1,1.43,5569.0,0.927,1562.0
2277,4478168,K00626.01,Kepler-624 b,CONFIRMED,14.58649856,4.0249,378.7,2.45,6063.0,1.191,852.0
2278,4563268,K00627.01,Kepler-625 b,CONFIRMED,7.75192755,3.5413,407.3,1.89,5604.0,0.912,852.0
2279,7515212,K00679.01,Kepler-212 c,CONFIRMED,31.80475991,8.699,360.6,2.99,5867.0,1.356,664.0
2280,7515212,K00679.02,Kepler-212 b,CONFIRMED,16.2580276,6.375,47.0,0.92,5867.0,1.356,830.0
2281,7529266,K00680.01,Kepler-435 b,CONFIRMED,8.600153929,9.0015,4510.2,26.52,6093.0,3.913,1703.0
2282,8686373,K04066.01,Kepler-1936 b,CONFIRMED,126.55719,8.079,366.4,4.59,6501.0,1.854,524.0
2283,3867615,K02289.02,Kepler-379 b,CONFIRMED,20.0983676,5.207,157.8,1.58,6053.0,1.26,775.0
2284,5530112,K04067.01,Kepler-1937 b,CONFIRMED,9.6887216,2.0,655.5,3.09,6457.0,1.196,1014.0
2285,6226908,K04068.01,Kepler-1546 b,CONFIRMED,19.597317,4.508,1014.1,3.78,5569.0,1.019,671.0
2286,5906694,K04069.01,Kepler-1938 b,CONFIRMED,13.06243545,3.244,464.3,1.36,4522.0,0.655,527.0
2287,9956082,K04139.01,Kepler-1557 b,CONFIRMED,3.74031708,2.394,165.6,1.38,6260.0,1.063,1287.0
2288,6755944,K04072.01,Kepler-1547 b,CONFIRMED,0.692978457,1.1366,61.0,2.24,6105.0,2.304,3186.0
2289,9334893,K02298.02,Kepler-1178 b,CONFIRMED,31.8055128,3.979,141.7,0.63,4729.0,0.525,378.0
2290,10000941,K04146.01,Kepler-1558 b,CONFIRMED,3.50472344,1.9464,90.7,0.8,5115.0,0.854,1019.0
2291,9455677,K04076.01,Kepler-1548 b,CONFIRMED,124.827797,6.479,647.5,2.57,5349.0,1.032,350.0
2292,11465651,K04150.01,Kepler-1941 b,CONFIRMED,31.3351094,6.071,264.9,1.99,6404.0,1.142,666.0
2293,3937814,K04084.01,Kepler-1549 b,CONFIRMED,214.881456,9.581,759.2,2.68,5323.0,0.995,286.0
2294,5881120,K04156.01,Kepler-1943 b,CONFIRMED,4.85018974,5.676,64.5,1.1,6032.0,0.973,1098.0
2295,4548098,K04157.01,Kepler-1982 b,CONFIRMED,3.82315697,2.388,47.2,0.77,6202.0,1.122,1282.0
2296,4770617,K02243.02,Kepler-1154 c,CONFIRMED,8.45805119,2.998,258.7,2.52,6172.0,1.471,1117.0
2297,6106282,K04087.01,Kepler-440 b,CONFIRMED,101.1107014,8.029,878.1,1.61,4133.0,0.561,229.0
2298,4078311,K04166.01,Kepler-1944 b,CONFIRMED,9.84262076,1.6018,626.4,2.41,5585.0,0.972,801.0
2299,11709124,K00435.05,Kepler-154 c,CONFIRMED,62.3026877,7.509,859.3,3.05,5688.0,0.971,454.0
2300,9022166,K02175.02,Kepler-368 c,CONFIRMED,72.3826983,8.279,366.4,4.21,5508.0,1.988,575.0
2301,3103227,K04091.01,Kepler-1550 b,CONFIRMED,225.585245,11.166,754.9,3.71,5929.0,1.363,348.0
2302,4850961,K04092.01,Kepler-1551 b,CONFIRMED,24.4972683,5.43,449.1,2.74,6392.0,1.162,722.0
2303,8439323,K04153.01,Kepler-1942 b,CONFIRMED,4.62602867,0.643,346.9,1.65,5834.0,0.797,1012.0
2304,4458082,K02303.02,Kepler-1181 c,CONFIRMED,8.93484887,2.579,135.9,1.83,6688.0,1.347,1124.0
2305,10714072,K04024.01,Kepler-1541 b,CONFIRMED,8.40693068,1.866,167.1,1.95,5365.0,1.533,1048.0
2306,5942808,K02250.02,Kepler-1814 c,CONFIRMED,0.626281766,1.1812,433.1,1.76,4922.0,0.823,1711.0
2307,5688683,K04097.01,Kepler-1939 b,CONFIRMED,2.790643481,0.6871,202.0,0.99,4353.0,0.603,816.0
2308,6607644,K04159.01,Kepler-1559 b,CONFIRMED,0.971915957,1.6023,73.7,0.79,5196.0,0.889,1609.0
2309,7610663,K04160.01,Kepler-1560 b,CONFIRMED,3.03196812,1.723,81.5,0.9,5755.0,0.993,1269.0
2310,8951205,K04099.01,Kepler-1940 b,CONFIRMED,4.95060632,1.719,309.5,1.28,5431.0,0.717,885.0
2311,7838675,K04169.01,Kepler-1561 b,CONFIRMED,1.005205893,1.63,97.5,0.85,5718.0,0.863,1682.0
2312,7100673,K04032.01,Kepler-1542 b,CONFIRMED,3.95116635,2.566,60.9,0.83,5574.0,1.065,1160.0
2313,7100673,K04032.02,Kepler-1542 c,CONFIRMED,2.89223998,2.521,44.3,0.7,5574.0,1.065,1287.0
2314,3747817,K04103.01,Kepler-1552 b,CONFIRMED,184.77271,9.568,951.4,2.41,5273.0,0.801,268.0
2315,9071593,K02257.02,Kepler-1162 c,CONFIRMED,59.284064,5.42,424.4,1.81,5225.0,0.859,401.0
2316,10089911,K04034.01,Kepler-1543 b,CONFIRMED,6.96704926,3.73,213.7,6.14,6303.0,3.53,1774.0
2317,11415243,K04036.01,Kepler-1544 b,CONFIRMED,168.81133,6.582,614.4,1.69,4798.0,0.707,241.0
2318,3548044,K02194.02,Kepler-371 c,CONFIRMED,67.968656,7.948,321.8,1.71,5670.0,0.95,443.0
2319,11401767,K02195.02,Kepler-372 d,CONFIRMED,30.0899459,6.654,242.6,2.25,6056.0,1.209,660.0
2320,11709124,K00435.06,Kepler-154 f,CONFIRMED,9.91937693,4.326,186.7,1.32,5688.0,0.971,838.0
2321,8613535,K02263.02,Kepler-1165 b,CONFIRMED,9.47850818,6.154,184.6,1.47,6249.0,1.076,946.0
2322,3955817,K04117.01,Kepler-1553 b,CONFIRMED,4.24263096,2.582,187.6,1.1,5072.0,0.825,926.0
2323,10360722,K04051.01,Kepler-1545 b,CONFIRMED,163.692336,6.853,1138.0,2.75,4999.0,0.843,274.0
2324,6349881,K04121.01,Kepler-1554 b,CONFIRMED,198.088873,7.955,1027.7,3.24,5275.0,0.969,288.0
2325,1718958,K04053.01,Kepler-1934 b,CONFIRMED,1.41975831,1.429,60.9,0.85,5925.0,1.035,1700.0
2326,6428794,K04054.01,Kepler-1701 b,CONFIRMED,169.135056,8.931,640.7,2.21,5171.0,0.801,273.0
2327,4673628,K04056.01,Kepler-1935 b,CONFIRMED,3.951383138,1.0582,405.7,23.51,5570.0,0.899,1083.0
2328,11401767,K02195.03,Kepler-372 b,CONFIRMED,6.84978728,4.919,139.2,1.83,6056.0,1.209,1081.0
2329,9718066,K02287.02,Kepler-378 c,CONFIRMED,28.9060526,3.099,99.0,0.79,4657.0,0.67,414.0
2330,9272070,K04126.01,Kepler-1555 b,CONFIRMED,8.10503551,4.459,209.9,1.45,6201.0,0.989,959.0
2331,5088400,K04127.01,Kepler-1556 b,CONFIRMED,8.82715783,2.019,368.6,1.67,5550.0,0.878,797.0
2332,8087812,K04343.01,Kepler-1952 b,CONFIRMED,27.2106807,10.515,99.4,1.73,5973.0,1.305,725.0
2333,5308537,K04409.01,Kepler-1955 b,CONFIRMED,14.2651545,3.601,66.3,1.06,5825.0,1.291,853.0
2334,5281113,K04411.01,Kepler-1602 b,CONFIRMED,11.17931581,3.103,90.6,1.81,6292.0,1.873,1159.0
2335,6026924,K04276.01,Kepler-1580 b,CONFIRMED,56.644452,16.551,104.6,2.44,6237.0,2.295,733.0
2336,3244792,K04347.01,Kepler-1592 b,CONFIRMED,3.0570982,3.571,144.0,0.99,6021.0,0.819,1202.0
2337,1724719,K04212.01,Kepler-1569 b,CONFIRMED,5.79179934,3.474,118.5,1.69,6174.0,1.318,1222.0
2338,8120608,K00571.05,Kepler-186 f,CONFIRMED,129.945392,5.786,500.1,1.18,3751.0,0.443,177.0
2339,9366617,K04215.01,Kepler-1570 b,CONFIRMED,26.5487294,7.968,142.0,2.54,5456.0,2.154,836.0
2340,4548011,K04288.01,Kepler-1581 b,CONFIRMED,6.28384079,4.291,35.7,0.73,5888.0,1.227,1108.0
2341,8459663,K04356.01,Kepler-1593 b,CONFIRMED,174.510276,6.689,1530.0,1.74,4367.0,0.452,186.0
2342,7046035,K04424.01,Kepler-1603 b,CONFIRMED,2.27164952,4.054,82.4,0.97,6274.0,1.062,1522.0
2343,8463346,K02529.02,Kepler-436 b,CONFIRMED,64.0019669,4.724,1112.5,2.48,4652.0,0.697,322.0
2344,5868793,K04290.01,Kepler-1582 b,CONFIRMED,4.83809469,1.096,1544.0,0.79,3187.0,0.2,354.0
2345,10063208,K04292.01,Kepler-1583 b,CONFIRMED,9.3281912,3.991,45.2,0.59,5525.0,0.888,788.0
2346,10669994,K04360.01,Kepler-1594 b,CONFIRMED,2.71603664,1.744,98.5,1.05,6011.0,1.041,1360.0
2347,9183378,K04222.01,Kepler-1571 b,CONFIRMED,3.38557445,1.879,121.9,1.63,5718.0,1.48,1476.0
2348,7596240,K04295.01,Kepler-1584 b,CONFIRMED,13.3997555,3.534,167.3,1.51,6401.0,1.15,886.0
2349,7427764,K04364.01,Kepler-1595 b,CONFIRMED,4.56383697,2.271,201.8,1.22,5408.0,0.861,980.0
2350,8416523,K04441.01,Kepler-1604 b,CONFIRMED,0.341842017,1.1554,285.6,1.72,5016.0,0.747,2023.0
2351,9872831,K04230.01,Kepler-1572 b,CONFIRMED,5.49548533,2.461,85.8,1.3,6157.0,1.392,1293.0
2352,12306058,K02541.02,Kepler-391 c,CONFIRMED,20.4853893,10.229,89.5,3.6,4938.0,3.324,1015.0
2353,8507475,K04300.01,Kepler-1585 b,CONFIRMED,3.58273837,1.523,360.5,1.64,5448.0,0.872,1064.0
2354,8773015,K04301.01,Kepler-1586 b,CONFIRMED,15.604841,4.543,73.4,1.57,6254.0,1.706,1013.0
2355,11080405,K02442.02,Kepler-386 b,CONFIRMED,12.3101351,3.797,263.7,1.51,5009.0,0.84,651.0
2356,11509504,K04232.01,Kepler-1573 b,CONFIRMED,2.61576515,2.777,120.4,1.06,6088.0,0.958,1379.0
2357,11611275,K04234.01,Kepler-1574 b,CONFIRMED,6.94245216,3.491,160.8,1.34,6108.0,1.03,1003.0
2358,11612280,K04304.01,Kepler-1587 b,CONFIRMED,9.4061364,4.882,79.5,1.14,5855.0,1.268,981.0
2359,11444514,K04371.01,Kepler-1596 b,CONFIRMED,66.373298,8.559,415.0,1.99,6143.0,0.976,471.0
2360,9886361,K02732.02,Kepler-403 d,CONFIRMED,13.61165024,7.617,95.5,1.46,6170.0,1.499,958.0
2361,9702006,K04372.01,Kepler-1953 b,CONFIRMED,6.24564633,2.459,212.0,1.06,4858.0,0.707,731.0
2362,6587002,K00612.03,Kepler-196 d,CONFIRMED,122.0804953,4.054,799.9,2.92,5132.0,0.77,297.0
2363,11718389,K04444.01,Kepler-1956 b,CONFIRMED,5.94373492,1.847,301.0,1.14,4391.0,0.682,674.0
2364,10329196,K04446.01,Kepler-1605 b,CONFIRMED,85.7567919,5.695,159.1,2.99,5037.0,2.213,528.0
2365,10604592,K04447.01,Kepler-1957 b,CONFIRMED,2.18660188,1.585,122.3,0.98,4904.0,0.772,1099.0
2366,9285568,K04241.01,Kepler-1575 b,CONFIRMED,2.55315031,1.849,185.3,1.25,5970.0,0.908,1312.0
2367,7604328,K02458.02,Kepler-1245 c,CONFIRMED,2.936587946,1.8952,279.6,1.77,5455.0,0.909,1190.0
2368,7103919,K04310.01,Kepler-1950 b,CONFIRMED,10.7769944,2.616,185.6,1.15,5455.0,0.852,752.0
2369,10722485,K04312.01,Kepler-1588 b,CONFIRMED,7.84931877,3.747,68.2,0.81,5678.0,0.99,925.0
2370,6937529,K04382.01,Kepler-1597 b,CONFIRMED,2.94648935,3.155,57.0,0.89,6481.0,1.171,1497.0
2371,5177859,K04246.01,Kepler-1576 b,CONFIRMED,6.98472143,2.724,90.7,1.19,5839.0,1.227,1059.0
2372,9883606,K04383.01,Kepler-1598 b,CONFIRMED,4.34195312,2.598,73.3,0.94,6164.0,1.09,1236.0
2373,5860968,K04384.01,Kepler-1599 b,CONFIRMED,122.358116,10.768,352.8,2.15,5998.0,1.139,407.0
2374,3645438,K04385.01,Kepler-1600 c,CONFIRMED,7.298142,3.024,370.5,1.6,5119.0,0.834,786.0
2375,8480582,K04386.01,Kepler-1702 b,CONFIRMED,18.5010898,3.179,421.1,1.62,5242.0,0.734,555.0
2376,11125613,K02485.02,Kepler-1254 c,CONFIRMED,3.60082855,1.938,296.3,1.36,4838.0,0.796,927.0
2377,10525049,K04252.01,Kepler-1948 b,CONFIRMED,15.5714121,2.294,173.5,0.72,3872.0,0.557,399.0
2378,9896018,K02579.02,Kepler-1859 c,CONFIRMED,3.59645081,2.661,149.6,1.66,5887.0,1.235,1327.0
2379,5095082,K04320.01,Kepler-1951 b,CONFIRMED,20.6579443,8.798,98.2,1.27,5468.0,1.306,728.0
2380,11560897,K02365.02,Kepler-430 c,CONFIRMED,110.978266,11.312,150.2,1.86,5883.0,1.529,463.0
2381,6752002,K04184.01,Kepler-1945 b,CONFIRMED,6.08003714,1.308,184.0,1.07,4991.0,0.804,808.0
2382,7257966,K04185.01,Kepler-1946 b,CONFIRMED,3.035206175,0.6182,696.9,3.59,5505.0,0.873,1143.0
2383,10407482,K04255.01,Kepler-1577 b,CONFIRMED,6.30558387,2.619,193.1,2.52,4934.0,1.756,1125.0
2384,5371777,K04327.01,Kepler-1589 b,CONFIRMED,0.991659646,2.215,77.3,1.19,6117.0,1.244,2102.0
2385,6879171,K04188.01,Kepler-1947 b,CONFIRMED,6.96352699,3.192,68.1,1.4,6040.0,1.686,1298.0
2386,9897364,K04189.01,Kepler-1562 b,CONFIRMED,64.2729088,12.136,1213.9,5.38,6341.0,1.299,554.0
2387,12505503,K04190.01,Kepler-1563 b,CONFIRMED,3.4327371,4.001,63.2,0.75,5757.0,0.881,1134.0
2388,10526887,K04261.01,Kepler-1578 b,CONFIRMED,1.450889836,1.753,135.7,1.21,6046.0,1.023,1700.0
2389,11125613,K02485.03,Kepler-1254 d,CONFIRMED,5.72716067,2.23,310.9,1.4,4838.0,0.796,794.0
2390,8733898,K02842.03,Kepler-446 c,CONFIRMED,3.036208739,0.9324,1820.5,1.4,3464.0,0.328,520.0
2391,9828127,K04192.01,Kepler-1564 b,CONFIRMED,18.0541469,4.587,283.1,1.51,5505.0,0.909,635.0
2392,5644412,K04194.01,Kepler-1565 b,CONFIRMED,1.538185321,1.683,277.2,1.29,5107.0,0.723,1234.0
2393,10730070,K04335.01,Kepler-1590 b,CONFIRMED,7.61758198,3.545,85.4,1.0,6202.0,1.072,1020.0
2394,2831055,K04400.01,Kepler-1601 b,CONFIRMED,2.20923119,2.392,59.8,0.84,5991.0,1.092,1507.0
2395,7703882,K04403.01,Kepler-1954 b,CONFIRMED,5.88350251,2.556,217.7,1.27,5840.0,0.849,949.0
2396,5340878,K04199.01,Kepler-1566 b,CONFIRMED,0.539915033,1.1466,97.0,0.82,5102.0,0.837,1871.0
2397,7450747,K04267.01,Kepler-1949 b,CONFIRMED,2.20829637,2.841,87.9,1.36,6028.0,1.454,1709.0
2398,7826620,K04268.01,Kepler-1579 b,CONFIRMED,0.849906734,1.141,124.3,0.59,4296.0,0.505,1139.0
2399,8890924,K04269.01,Kepler-1993 b,CONFIRMED,26.6565737,4.954,163.4,4.15,5159.0,3.062,903.0
2400,8573193,K04337.01,Kepler-1591 b,CONFIRMED,8.18504859,4.673,97.6,0.93,5984.0,0.906,892.0
2401,7673841,K02585.02,Kepler-392 c,CONFIRMED,10.42317343,2.341,71.2,1.07,5767.0,1.135,901.0
2402,5084171,K04202.01,Kepler-1567 b,CONFIRMED,153.979362,9.028,792.5,2.53,5858.0,0.903,330.0
2403,11968463,K02433.03,Kepler-385 d,CONFIRMED,56.4148314,8.075,480.1,2.9,6325.0,1.112,535.0
2404,10593535,K04204.01,Kepler-1568 b,CONFIRMED,20.9254083,6.783,109.0,1.26,5821.0,1.21,729.0
2405,5959719,K02498.02,Kepler-390 c,CONFIRMED,13.0600399,2.851,106.8,0.8,5168.0,0.769,630.0
2406,9701962,K04617.01,Kepler-1617 b,CONFIRMED,27.4784659,7.5,83.2,1.52,5432.0,1.707,736.0
2407,5977470,K04550.01,Kepler-1653 b,CONFIRMED,140.251943,6.576,567.7,1.84,4821.0,0.788,271.0
2408,11284772,K04622.01,Kepler-441 b,CONFIRMED,207.24785,6.159,809.2,1.56,4339.0,0.553,189.0
2409,6153407,K03179.01,Kepler-1911 b,CONFIRMED,5.99078221,1.699,69.9,1.03,5721.0,0.972,987.0
2410,11519187,K04625.01,Kepler-1964 b,CONFIRMED,2.440839436,0.968,509.5,21.29,4803.0,0.698,986.0
2411,8417078,K04693.01,Kepler-1619 b,CONFIRMED,23.6223571,6.852,57.0,1.07,6144.0,1.393,797.0
2412,9898017,K04484.01,Kepler-1960 b,CONFIRMED,2.29794819,2.84,83.2,0.98,6371.0,1.072,1547.0
2413,6278762,K03158.02,Kepler-444 c,CONFIRMED,4.54586982,1.756,76.5,0.65,5051.0,0.721,868.0
2414,4556468,K04491.01,Kepler-1609 b,CONFIRMED,114.336052,14.077,239.8,2.09,5802.0,1.316,429.0
2415,7747457,K04561.01,Kepler-1613 b,CONFIRMED,1.5184181,2.842,196.8,1.85,6302.0,1.269,1926.0
2416,10026502,K04706.01,Kepler-1620 b,CONFIRMED,101.952048,5.991,152.5,1.31,6210.0,1.054,428.0
2417,9002278,K00701.05,Kepler-62 c,CONFIRMED,12.4418003,3.572,78.4,0.57,4926.0,0.662,576.0
2418,11650401,K04566.01,Kepler-1614 b,CONFIRMED,3.94660745,2.705,309.4,1.4,5376.0,0.806,981.0
2419,6278762,K03158.03,Kepler-444 d,CONFIRMED,6.18943952,2.3316,83.2,0.65,5051.0,0.721,783.0
2420,9100953,K04500.01,Kepler-1610 b,CONFIRMED,8.70179611,3.048,304.1,1.37,5295.0,0.8,750.0
2421,6761777,K04571.01,Kepler-1615 b,CONFIRMED,47.3128645,11.444,217.4,3.71,5749.0,1.876,658.0
2422,9412623,K04640.01,Kepler-1618 b,CONFIRMED,6.1082945,3.493,61.1,1.06,6720.0,1.289,1267.0
2423,4735826,K03184.01,Kepler-1972 b,CONFIRMED,7.545922037,4.0329,22.2,0.68,5788.0,1.376,1084.0
2424,7778621,K04725.01,Kepler-1967 b,CONFIRMED,7.28171395,1.723,111.6,2.59,4970.0,1.806,1086.0
2425,9100953,K04500.02,Kepler-1610 c,CONFIRMED,44.9851885,4.164,617.8,2.09,5295.0,0.8,433.0
2426,6278762,K03158.04,Kepler-444 e,CONFIRMED,7.74347801,2.7878,77.8,0.62,5051.0,0.721,727.0
2427,4545570,K04506.01,Kepler-1961 b,CONFIRMED,5.60473115,2.885,210.0,1.11,5401.0,0.777,866.0
2428,11671579,K04510.01,Kepler-1611 b,CONFIRMED,5.17624997,5.261,78.7,1.31,5578.0,1.497,1243.0
2429,9216775,K04513.01,Kepler-1612 b,CONFIRMED,3.91794676,2.549,116.5,0.94,5500.0,0.87,1030.0
2430,6278762,K03158.05,Kepler-444 f,CONFIRMED,9.74048508,1.6993,121.4,0.95,5051.0,0.721,673.0
2431,9009036,K04585.01,Kepler-1616 b,CONFIRMED,6.76289308,6.204,50.9,1.21,6547.0,1.63,1337.0
2432,2857607,K04659.01,Kepler-1965 b,CONFIRMED,41.8681996,5.783,150.7,1.25,5852.0,0.837,492.0
2433,5962262,K04661.01,Kepler-1966 b,CONFIRMED,8.61742738,2.713,154.9,1.01,5009.0,0.84,733.0
2434,7429240,K04450.01,Kepler-1606 b,CONFIRMED,196.436796,8.556,631.9,2.33,5462.0,0.946,292.0
2435,5003670,K04524.01,Kepler-1962 b,CONFIRMED,7.99144696,3.639,145.0,1.53,5700.0,1.006,901.0
2436,7133294,K04473.01,Kepler-1607 b,CONFIRMED,13.6471211,8.331,75.0,1.25,5771.0,1.382,913.0
2437,4381429,K04474.01,Kepler-1608 b,CONFIRMED,16.473474,4.201,470.5,1.63,5364.0,0.754,612.0
2438,10220837,K04613.01,Kepler-1963 b,CONFIRMED,1.962282625,1.45,68.3,0.81,5726.0,0.979,1448.0
2439,6278762,K03158.01,Kepler-444 b,CONFIRMED,3.60011712,2.396,50.2,0.5,5051.0,0.721,938.0
2440,6276791,K04477.02,Kepler-1958 b,CONFIRMED,9.32867952,1.572,354.4,1.62,5749.0,0.864,806.0
2441,8636600,K04478.01,Kepler-1959 b,CONFIRMED,6.38671206,1.201,223.7,1.19,5071.0,0.811,811.0
2442,9447166,K03296.01,Kepler-1459 b,CONFIRMED,62.869463,6.842,341.7,1.96,4762.0,0.781,349.0
2443,8151055,K03298.01,Kepler-1460 b,CONFIRMED,29.9632816,2.6,893.2,2.24,4463.0,0.638,391.0
2444,3348082,K01196.02,Kepler-274 b,CONFIRMED,11.63486009,5.466,292.3,2.61,5570.0,1.548,961.0
2445,10615440,K04765.01,Kepler-1622 b,CONFIRMED,10.8118317,2.627,76.8,1.24,6025.0,1.196,922.0
2446,7510820,K03303.01,Kepler-1461 b,CONFIRMED,29.3493852,4.313,659.2,2.02,4987.0,0.722,451.0
2447,7983117,K03214.01,Kepler-1988 b,CONFIRMED,11.49500229,7.602,51.4,1.53,6033.0,1.788,1105.0
2448,6880517,K03305.01,Kepler-1462 b,CONFIRMED,65.6491001,7.298,983.9,2.52,5436.0,0.819,390.0
2449,6615511,K03306.01,Kepler-1463 b,CONFIRMED,25.1593389,5.198,358.1,1.76,5973.0,0.935,619.0
2450,3632089,K03308.01,Kepler-1464 b,CONFIRMED,31.7787564,8.093,262.0,1.5,5638.0,0.928,564.0
2451,8397947,K04772.02,Kepler-1705 b,CONFIRMED,9.0194714,5.92,191.6,1.07,5775.0,0.768,789.0
2452,9569711,K03232.01,Kepler-1912 b,CONFIRMED,6.05919881,1.365,154.2,1.21,5734.0,0.962,976.0
2453,12314973,K00279.03,Kepler-450 d,CONFIRMED,7.5143967,4.865,36.3,0.96,6206.0,1.573,1199.0
2454,3348082,K01196.03,Kepler-274 c,CONFIRMED,33.1981761,4.709,336.7,3.21,5570.0,1.548,678.0
2455,3632089,K03308.02,Kepler-1464 c,CONFIRMED,5.32784157,4.696,87.2,0.86,5638.0,0.928,1023.0
2456,12735830,K03311.01,Kepler-1465 b,CONFIRMED,31.827649,1.639,520.0,4.98,4774.0,1.954,668.0
2457,6592335,K04777.01,Kepler-1971 b,CONFIRMED,0.824000125,0.855,183.1,0.42,3396.0,0.28,746.0
2458,10057494,K03234.01,Kepler-1443 b,CONFIRMED,2.41810158,2.144,46.8,0.85,6258.0,1.239,1602.0
2459,6587796,K03237.01,Kepler-1444 b,CONFIRMED,33.4203001,5.307,436.6,2.46,5731.0,1.066,581.0
2460,8554701,K03315.01,Kepler-1466 b,CONFIRMED,31.1748311,3.79,200.2,1.31,6086.0,0.921,585.0
2461,9031209,K03316.01,Kepler-1467 b,CONFIRMED,47.0568476,5.2232,1531.2,2.84,5288.0,0.74,411.0
2462,8073705,K03245.01,Kepler-1445 b,CONFIRMED,10.60052083,4.509,60.9,1.09,6035.0,1.303,987.0
2463,4271474,K03324.01,Kepler-1469 b,CONFIRMED,21.8634638,3.542,871.0,2.37,5383.0,0.789,551.0
2464,11497958,K01422.04,Kepler-296 f,CONFIRMED,63.3354719,3.651,983.0,1.18,3526.0,0.383,202.0
2465,9885417,K03246.01,Kepler-1446 b,CONFIRMED,0.689967868,1.1688,122.9,0.78,4872.0,0.726,1539.0
2466,8331612,K03318.01,Kepler-1915 b,CONFIRMED,13.8353959,4.961,818.0,3.78,6020.0,1.057,809.0
2467,5965819,K03319.01,Kepler-1468 d,CONFIRMED,19.5906103,6.745,297.0,2.64,5794.0,1.496,819.0
2468,5965819,K03319.02,Kepler-1468 b,CONFIRMED,8.23983041,5.619,251.0,2.35,5794.0,1.496,1093.0
2469,8183288,K03255.01,Kepler-437 b,CONFIRMED,66.6504521,5.744,536.9,1.56,4550.0,0.679,308.0
2470,5965819,K03319.03,Kepler-1468 c,CONFIRMED,3.54553077,4.143,119.2,1.62,5794.0,1.496,1448.0
2471,8280511,K01151.03,Kepler-271 d,CONFIRMED,5.24970432,2.746,61.9,0.67,5528.0,0.853,954.0
2472,12156174,K03260.01,Kepler-1447 b,CONFIRMED,56.6746666,5.516,883.1,4.01,5541.0,1.295,522.0
2473,4736644,K03330.01,Kepler-1470 b,CONFIRMED,16.2951259,3.678,197.9,1.15,4915.0,0.812,574.0
2474,12055539,K03261.01,Kepler-1448 b,CONFIRMED,12.27057043,3.002,295.5,1.67,6075.0,0.969,811.0
2475,12056139,K03262.01,Kepler-1449 b,CONFIRMED,13.2274753,6.356,229.8,1.94,6269.0,1.155,867.0
2476,9021075,K04733.01,Kepler-1968 b,CONFIRMED,7.28116667,2.716,333.8,1.4,5008.0,0.788,744.0
2477,4473613,K04803.01,Kepler-1623 b,CONFIRMED,4.36125889,2.174,189.2,1.2,5520.0,0.873,1000.0
2478,8826007,K03266.01,Kepler-1450 b,CONFIRMED,54.5091549,5.125,622.2,1.94,4406.0,0.603,308.0
2479,8620402,K03267.01,Kepler-1913 b,CONFIRMED,14.1959621,3.605,196.2,1.66,6214.0,1.076,818.0
2480,7285757,K03271.01,Kepler-1986 b,CONFIRMED,19.5489666,1.78,523.8,1.89,5549.0,0.732,579.0
2481,5280587,K03274.01,Kepler-1451 b,CONFIRMED,35.6225528,4.845,651.1,2.24,5799.0,0.878,523.0
2482,4138008,K04742.01,Kepler-442 b,CONFIRMED,112.303136,5.869,502.1,1.3,4401.0,0.595,241.0
2483,3120904,K03277.01,Kepler-1452 b,CONFIRMED,42.9136635,5.227,160.6,3.19,6049.0,2.483,810.0
2484,11757451,K04745.01,Kepler-443 b,CONFIRMED,177.668663,9.298,901.4,2.32,4721.0,0.701,233.0
2485,8047428,K04747.01,Kepler-1621 b,CONFIRMED,92.263742,8.605,296.9,2.22,6084.0,1.283,469.0
2486,11513486,K04748.01,Kepler-1969 b,CONFIRMED,6.64754478,1.961,289.3,1.72,6046.0,1.007,999.0
2487,11189311,K03220.01,Kepler-1442 b,CONFIRMED,81.4160138,14.175,762.3,4.63,6352.0,1.401,522.0
2488,3544640,K03279.01,Kepler-1914 b,CONFIRMED,30.8278245,4.214,641.3,2.42,5982.0,0.96,585.0
2489,10653179,K03280.01,Kepler-1453 b,CONFIRMED,47.1607932,4.003,723.2,2.58,5936.0,0.965,503.0
2490,12066569,K03282.01,Kepler-1455 b,CONFIRMED,49.2768448,3.787,1132.9,1.75,3899.0,0.529,271.0
2491,6497146,K03284.01,Kepler-438 b,CONFIRMED,35.2330694,3.674,352.8,0.97,3749.0,0.524,288.0
2492,8016691,K03286.01,Kepler-1456 b,CONFIRMED,18.1373788,3.844,310.8,1.41,4257.0,0.602,433.0
2493,6584273,K03287.01,Kepler-1457 b,CONFIRMED,51.1104797,7.712,330.0,1.6,5968.0,0.881,478.0
2494,5768816,K03288.01,Kepler-1458 b,CONFIRMED,47.9869119,5.342,859.3,3.35,5641.0,0.981,493.0
2495,6368175,K03503.01,Kepler-1703 b,CONFIRMED,21.1876185,3.69,71.7,0.79,6355.0,0.849,676.0
